ERROR [2022-11-06][11:07:36] game src/main.rs:65:17 Cannot create vertex shader: 0:20(41): error: `vertCamera' undeclared
0:20(41): error: type mismatch
0:20(20): error: operands to arithmetic operators must be numeric
0:22(27): warning: `vertCamera' used uninitialized
0:22(27): error: size mismatch for matrix multiplication
0:23(23): warning: `projectedVert_tmp' used uninitialized
0:23(47): error: `projectedVert' undeclared
0:23(47): error: type mismatch
0:23(23): error: operands to arithmetic operators must be numeric
0:24(16): warning: `projectedVert' used uninitialized
0:24(2): error: value of type vec3 cannot be assigned to variable of type vec4

ERROR [2022-11-06][11:07:36] game src/main.rs:88:9 Cannot link program: error: linking with uncompiled/unspecialized shader
DEBUG [2022-11-06][11:07:36] game src/main.rs:158:32 Window: Shown
DEBUG [2022-11-06][11:07:36] game src/main.rs:158:32 Window: Moved(256, 172)
DEBUG [2022-11-06][11:07:36] game src/main.rs:158:32 Window: Exposed
DEBUG [2022-11-06][11:07:36] game src/main.rs:158:32 Window: Enter
DEBUG [2022-11-06][11:07:36] game src/main.rs:158:32 Window: FocusGained
DEBUG [2022-11-06][11:07:36] game src/main.rs:158:32 Window: TakeFocus
INFO [2022-11-06][11:07:36] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(189, 179)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(162, 179)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(135, 179)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(103, 176)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(86, 173)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(70, 167)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(44, 159)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 150)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 148)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 144)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 142)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 140)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 133)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 129)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 126)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 123)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 121)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(40, 119)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(8, 114)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(7, 111)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(7, 109)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(6, 106)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(6, 104)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(6, 101)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(6, 100)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(6, 99)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(5, 97)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(5, 95)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(5, 93)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(5, 88)
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:39] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:39] game src/main.rs:158:32 Window: Moved(5, 85)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(5, 83)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(5, 81)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(5, 80)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(6, 79)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(9, 76)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(11, 73)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(12, 72)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(14, 70)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(15, 69)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(20, 66)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(22, 64)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(24, 62)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(29, 60)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Moved(32, 58)
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Enter
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
DEBUG [2022-11-06][11:07:40] game src/main.rs:158:32 Window: Leave
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:40] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:41] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
INFO [2022-11-06][11:07:42] game src/main.rs:255:9 angle=90, bottom=-0.1, top=0.1, left=-0.17791668, right=0.17791668
